Course Title,Grade Level,Grade Plan,Score,Academic Year,Value,Department
Class fq,X Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class fq,X Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class fq,X Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class fq,X Grade,Year-Long Grades,A-,2017-2018,3.7,Bat
Class fq,X Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class fq,X Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class fq,X Grade,Year-Long Grades,A-,2018-2019,3.7,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2021-2022,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,N Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2017-2018,3.33,Bat
Class fq,X Grade,Year-Long Grades,B+,2018-2019,3.33,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2017-2018,3,Bat
Class fq,X Grade,Year-Long Grades,B,2017-2018,3,Bat
Class fq,X Grade,Year-Long Grades,B,2018-2019,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2021-2022,3,Bat
Class fq,X Grade,Year-Long Grades,B,2017-2018,3,Bat
Class fq,X Grade,Year-Long Grades,B,2018-2019,3,Bat
Class fq,X Grade,Year-Long Grades,B,2018-2019,3,Bat
Class fq,X Grade,Year-Long Grades,B-,2021-2022,2.7,Bat
Class fq,X Grade,Year-Long Grades,B-,2017-2018,2.7,Bat
Class fq,X Grade,Year-Long Grades,B-,2021-2022,2.7,Bat
Class fq,X Grade,Year-Long Grades,B-,2017-2018,2.7,Bat
Class fq,X Grade,Year-Long Grades,B-,2018-2019,2.7,Bat
Class fq,X Grade,Year-Long Grades,B-,2017-2018,2.7,Bat
Class fq,X Grade,Year-Long Grades,C+,2021-2022,2.33,Bat
Class fq,X Grade,Year-Long Grades,D+,2021-2022,1.33,Bat
Class fs,H Grade,Spring Term Grades,A,2021-2022,4,Elephant
Class fs,N Grade,Spring Term Grades,A-,2021-2022,3.7,Elephant
Class fs,X Grade,Spring Term Grades,B+,2021-2022,3.33,Elephant
Class fs,H Grade,Spring Term Grades,B,2021-2022,3,Elephant
Class fs,X Grade,Spring Term Grades,B,2021-2022,3,Elephant
Class fy,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class fy,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class fy,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class fy,X Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class fy,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class fy,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class fy,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class fy,X Grade,Fall Term Grade,B,2018-2019,3,Elephant
Class fy,X Grade,Fall Term Grade,B,2018-2019,3,Elephant
Class fy,H Grade,Fall Term Grade,B,2018-2019,3,Elephant
Class fy,X Grade,Fall Term Grade,B,2018-2019,3,Elephant
Class g0,X Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class g0,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class g0,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class g0,X Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class g0,X Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class g0,X Grade,Fall Term Grade,A-,2021-2022,3.7,Elephant
Class g0,X Grade,Fall Term Grade,B+,2021-2022,3.33,Elephant
Class g0,X Grade,Fall Term Grade,B,2021-2022,3,Elephant
Class g3,H Grade,Fall Term Grade,A,2021-2022,4,Elephant
Class g3,N Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,N Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,T Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,N Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,X Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,N Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,T Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,X Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,T Grade,Fall Term Grade,A,2021-2022,4,Fox
Class g3,X Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,N Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,X Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,X Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,H Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,N Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,T Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,X Grade,Fall Term Grade,A,2018-2019,4,Fox
Class g3,N Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,T Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,N Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,H Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,T Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,N Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,T Grade,Winter Term Grades,A,2017-2018,4,Fox
Class g3,T Grade,Winter Term Grades,A,2017-2018,4,Fox
Class gd,H Grade,Winter Term Grades,A,2017-2018,4,Elephant
Class gd,H Grade,Winter Term Grades,A,2017-2018,4,Elephant
Class gd,H Grade,Winter Term Grades,A,2017-2018,4,Elephant
Class gd,H Grade,Winter Term Grades,A,2017-2018,4,Elephant
Class gd,H Grade,Winter Term Grades,A,2017-2018,4,Elephant
Class gd,H Grade,Winter Term Grades,A,2017-2018,4,Elephant
Class gd,H Grade,Winter Term Grades,A-,2017-2018,3.7,Elephant
Class gd,H Grade,Winter Term Grades,A-,2017-2018,3.7,Elephant
Class gd,H Grade,Winter Term Grades,A-,2017-2018,3.7,Elephant
Class gd,H Grade,Winter Term Grades,A-,2017-2018,3.7,Elephant
Class gd,H Grade,Winter Term Grades,A-,2017-2018,3.7,Elephant
Class gd,X Grade,Winter Term Grades,B+,2017-2018,3.33,Elephant
Class gd,H Grade,Winter Term Grades,B+,2017-2018,3.33,Elephant
Class gd,X Grade,Winter Term Grades,B+,2017-2018,3.33,Elephant
Class gd,H Grade,Winter Term Grades,B+,2017-2018,3.33,Elephant
Class gd,H Grade,Winter Term Grades,B+,2017-2018,3.33,Elephant
Class gk,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class gk,X Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2018-2019,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,T Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,T Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,T Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,T Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2021-2022,4,Unicorn
Class gk,N Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class gk,H Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class gk,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class gk,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class gk,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class gk,X Grade,Fall Term Grade,A,2017-2018,4,Unicorn
Class gk,T Grade,Fall Term Grade,A-,2018-2019,3.7,Unicorn
Class gk,H Grade,Fall Term Grade,A-,2017-2018,3.7,Unicorn
Class gk,T Grade,Fall Term Grade,B+,2018-2019,3.33,Unicorn
Class gk,H Grade,Fall Term Grade,B+,2018-2019,3.33,Unicorn
Class gk,H Grade,Fall Term Grade,B+,2018-2019,3.33,Unicorn
Class gk,T Grade,Fall Term Grade,B,2021-2022,3,Unicorn
Class gk,H Grade,Fall Term Grade,B,2021-2022,3,Unicorn
Class gk,H Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,N Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,N Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,N Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2018-2019,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,H Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,H Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,N Grade,Spring Term Grades,A,2021-2022,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,N Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,H Grade,Spring Term Grades,A,2017-2018,4,Unicorn
Class gk,H Grade,Spring Term Grades,B+,2017-2018,3.33,Unicorn
Class gk,N Grade,Spring Term Grades,B,2017-2018,3,Unicorn
Class gk,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,H Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,X Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Winter Term Grades,A,2017-2018,4,Unicorn
Class gk,T Grade,Winter Term Grades,A-,2017-2018,3.7,Unicorn
Class gk,T Grade,Winter Term Grades,A-,2017-2018,3.7,Unicorn
Class gk,X Grade,Winter Term Grades,A-,2017-2018,3.7,Unicorn
Class gl,N Grade,Fall Term Grades YL,A,2021-2022,4,Giraffe
Class gl,N Grade,Fall Term Grades YL,A,2021-2022,4,Giraffe
Class gl,H Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class gl,H Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class gl,H Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class gl,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class gl,T Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class gl,N Grade,Year-Long Grades,A,2021-2022,4,Giraffe
Class gp,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class gp,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class gp,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class gp,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class gp,H Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class gp,X Grade,Fall Term Grade,A,2018-2019,4,Elephant
Class gp,X Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class gp,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class gp,H Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class gp,X Grade,Fall Term Grade,A-,2018-2019,3.7,Elephant
Class gp,X Grade,Fall Term Grade,B+,2018-2019,3.33,Elephant
Class gp,X Grade,Fall Term Grade,B+,2018-2019,3.33,Elephant
Class gp,X Grade,Fall Term Grade,B+,2018-2019,3.33,Elephant
Class gp,N Grade,Fall Term Grade,B,2018-2019,3,Elephant
Class gp,H Grade,Spring Term Grades,A,2017-2018,4,Elephant
Class gp,X Grade,Spring Term Grades,A,2017-2018,4,Elephant
Class gp,X Grade,Spring Term Grades,A,2017-2018,4,Elephant
Class gp,X Grade,Spring Term Grades,A-,2017-2018,3.7,Elephant
Class gp,X Grade,Spring Term Grades,A-,2017-2018,3.7,Elephant
Class gp,X Grade,Spring Term Grades,A-,2017-2018,3.7,Elephant
Class gp,H Grade,Spring Term Grades,A-,2017-2018,3.7,Elephant
Class gp,X Grade,Spring Term Grades,B+,2017-2018,3.33,Elephant
Class gp,X Grade,Spring Term Grades,B+,2017-2018,3.33,Elephant
Class gp,H Grade,Spring Term Grades,C,2017-2018,2,Elephant
Class gp,X Grade,Spring Term Grades,C-,2017-2018,1.7,Elephant
Class gq,X Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class gq,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class gq,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class gq,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class gq,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class gq,H Grade,Spring Term Grades,A,2018-2019,4,Elephant
Class gq,X Grade,Spring Term Grades,A-,2018-2019,3.7,Elephant
Class gq,X Grade,Spring Term Grades,A-,2018-2019,3.7,Elephant
